category,location_type,context,outcome_status,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date
shoplifting,Force,,,2826285e9059bd8072fb169398b82517e671c9166c42c6438a8b27832c134deb,115394834,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Court result unavailable,2024-06
shoplifting,Force,,,94ed06126bca85c647df4c0a1f4b550b41b3b116f5826156aa1d054daa631343,115386259,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Court result unavailable,2024-06
shoplifting,Force,,,21aeeb3c2cd7f0fb3a6aeb4002cd725e69c99c6617d81318f017a0213048a034,115392105,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,868d2d0b15e0e9b4418b9e69eee7320e6f1e5683757b88d619528f8beee2aec9,115384683,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,b29a990f9a2ee31deef4bfc500f2237d10f80024f8809dede0f01edc3f9f0c9b,115397610,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Court result unavailable,2024-06
shoplifting,Force,,,0753e123ac44b286f6af361201fc62784ea4a3608412cf395d6e78c37ac8aee4,115384709,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,8a1f80085462a2c2fd1b1fda5a5c8f7eaa3b050756ce3415179f210e34fd0e05,115400270,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,62d373447b0a77bea51ccd128144325a2760e65e677c5c05c45b8bdc0a04cc53,115384721,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,8398c12a8a054d25c2bf8aef2897f2fb40730c7732f9bc20e3023170ac690dab,115387807,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,20a2d8b304edf2b2a90ab9602565d57748e40da54069b1d9c9b09a8a2d92a15a,115398143,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,65007968df03b14bbc81de84ccc512e392fa3cbc5e0ad13c7870e3b078224fbe,115391595,,2023-12,52.636771,1738860,On or near Supermarket,-1.123883,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,1aa78acceaab413bb431323136e7dbce22f8bedfb0807af5e9a32c4a59c487f1,115398855,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Local resolution,2024-04
shoplifting,Force,,,b34959786dd1b4aca3f3c0c374bd7c99f8559e80629567d3e6302346cf4c08a7,115394665,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Court result unavailable,2024-06
shoplifting,BTP,,,,126033392,STATION,2023-12,52.629997,2347995,Leicester (station),-1.125659,Status update unavailable,2024-04
shoplifting,Force,,,27ad48826589603694389536c6137ea987b13544ffbfd8e58f96aaa32f114205,115394466,,2023-12,52.643191,1738592,On or near Memory Lane,-1.128869,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,bf36582d33112ace7751673c8564df64a8c77bbd56c24139880f643ec3268e5e,115398523,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,0361a0f4908f62cee44a8185bedcad7a368e0a38dab90e1cc491b1c05dbbc8b0,115394761,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Court result unavailable,2024-06
shoplifting,Force,,,e063f4ef58d6c449b9142e437652d16aab2951a42d2a22c15c7bda72bc2530e8,115391747,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,8b358c9916ec0e1d9256f1a3f56d4595be3217be623cf89e37993b756cbd55ad,115391979,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,57807ef69d9fa8b4de0f0a28f61cae2d77474e96ffef7fefba946d856d626bf1,115394811,,2023-12,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,8f5ec5f10eebb63dca71f6f82ea4a32598a026d3c6a1a086f68080452d9974ee,115392567,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Local resolution,2024-01
shoplifting,Force,,,2a458b318d239fcf9cd28c77a2d323c66c821851f7160533a624ad523309cd98,115390865,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,b6feb01c6054d321d142e3eea05acd40ae1c2e8446aba6e29c3df565c4152d54,115386737,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,25d23fb1f6b925467e88d128ac7e941b0f5f354b39c91fd86039d52ccc3c4765,115391016,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,26498f05b0e220b8a9e6bda8e471c5ad350836eb90fdeb6156e16fec3e5f7608,115391089,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,f39cac032008a42ec55325c95bcf42de44790c50ca4b231dcbd73cc9a45e92fa,115396133,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Local resolution,2023-12
shoplifting,Force,,,7606d860aeb5b1c65811ff65ad94873451d8b390b607552c9a153233f921d71e,115395311,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Court result unavailable,2024-10
shoplifting,Force,,,f9d8b61043cbf92517bbf80c7be2521288cdf210f6a6679212ab473f22618e4c,115385117,,2023-12,52.635647,1738106,On or near Shires Lane,-1.137293,Local resolution,2023-12
shoplifting,Force,,,b75aca086cb71d354f067f374fa6c09b41827b9befc625fd493d0b3c23f87c27,115395463,,2023-12,52.636060,1738987,On or near Supermarket,-1.120153,Court result unavailable,2024-06
shoplifting,Force,,,6c3b15b9eaeedff6c15fac254fa5246e31bba8ee5fc6819b4d82eca1b0f764a6,115389928,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,83917c985ba5427973f3d890a2589e0f770dfdf2b34f5245c4d2ed84fe987edb,115397364,,2023-12,52.633317,1738721,On or near Church Street,-1.127203,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,b38fd27e812a6e3a2e45cd2c1340f1507dbfad3554df35620aa15040126025ef,115385206,,2023-12,52.632534,1738358,On or near Market Street,-1.133232,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,529e929b96dca2e758d0a20c16e62cd000c3c6feddc26b21a1e21635038a541f,115395508,,2023-12,52.637843,1738541,On or near Shopping Area,-1.130275,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,56ea2d0046920d90ea2fd22eba772ea9c929af3c8173414151c33782fd9948d9,115385320,,2023-12,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,d59f621c83a37c07fbf035cfd54b219eabd0793436b762cf31ff3fbbea452a43,115386336,,2023-12,52.640513,1738601,On or near Gower Street,-1.128966,Investigation complete; no suspect identified,2024-02
theft-from-the-person,Force,,,09c241d1023637aa070498639fd382d7da67294551138fe6da53c46e6d99dada,115390460,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,d470c33127422be89d73b7cf75c6214b92c52dbf792d02060c862637263a3e71,115391523,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,94932e37cb4a7b5dd7407753744b9bdcbee299d03414f34d2f1adf83cd3c6e18,115396094,,2023-12,52.627299,1737468,On or near Norman Street,-1.148966,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,b93a8515df21eb1b524461a8adba4a998410cef04d120ed7ef87c16b6e2378b8,115385642,,2023-12,52.626599,1739469,On or near Evington Place,-1.111189,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,3fc09b5b135cdb871677da9d80858b77cc7d504a5c7830a79fc91f9ac39010ba,115385667,,2023-12,52.634849,1738676,On or near Rutland Street,-1.127749,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,2bddee98677217b7af8dd3256ea51168de9f9548187e262305add368806c5eca,115392752,,2023-12,52.635797,1738449,On or near Fox Lane,-1.131926,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,daa0b857fe6d3fcb0b061b5fbbb139e77ce8e971686081b9be5d8d76d35b3d8a,115385764,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,0bcf4e4036f0d999f705d925ec6093ffefd1ce92002e1dcbc92a36cd44df8a14,115392707,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,154e590c6863a2843783f19b50d909639898829c83690c3a4295f89e0c8e13ef,115385829,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,829d80c3b948d75e5fbb54e259e406af5469d3fd9111af8f1a7c186664065b07,115385852,,2023-12,52.633983,1738850,On or near St Georges Way,-1.123762,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,46ea45d1dca7633651df9bdde46ae50fb0009b0582643e4b7e107507aa469c63,115396373,,2023-12,52.632999,1738125,On or near Friar Lane,-1.136548,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,84b0719d3d385f1529962a319aa7929bfc0d16485d464f31dc9b08440901dece,115401935,,2023-12,52.629221,1737316,On or near Shaftesbury Road,-1.151204,Unable to prosecute suspect,2024-01
theft-from-the-person,Force,,,932fcbe5643cdbbfe64ab63860595b3f343086879f0737ec40470c45c7fd9c09,115396939,,2023-12,52.628911,1738970,On or near College Walk,-1.122297,Investigation complete; no suspect identified,2024-03
theft-from-the-person,Force,,,c347e3fadeb37a125f64e7fec7c6b497dd8823282bbb9a358da3d383223f8213,115392425,,2023-12,52.634874,1738098,On or near Guildhall Lane,-1.137309,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,e835d375b7e31c0cdbfd9f40452177c1dfec00c9a9bd7fae8116a026274af693,115391099,,2023-12,52.637031,1738550,On or near Clarence Street,-1.129878,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,35f197900893e9b9367fe7f0ab0dc95b2dea4463e155ae48360c2984c7829718,115390621,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,fdcd16d76bf870a1e335ae35b066ee07a1584519b8f58966500fa13fe33221bd,115390362,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,83564f94eb371f22388dcf0e4265a17d07dc53e8ea1e792f6c803ebb60544e68,115400557,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,84ef30b7b42e96e2ac140d1d3a9897f59f7c424b01882b117b26a4331e2340f9,115391111,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,a3781872b4a5867fa8d39232eb856f11ada0fe997468e354536bd1c6c03eaf12,115397352,,2023-12,52.632534,1738358,On or near Market Street,-1.133232,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,5da7975171ba81cced13b19891fa85f403a50bb06505299377363d8a967a0c3f,115391870,,2023-12,52.638770,1737933,On or near Parking Area,-1.139035,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,64344a6bea39d79df3de56c6b0a65c98d1886b52c00126580823626a1b8732f3,115388562,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2024-01
theft-from-the-person,Force,,,2ad5b720620541bafd0724b560ab35d6a64d4d33f5c622e6463ee5dd56bd23d7,115397433,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,17d6bab506d69487fcc0266989fd04cc5d2cfa82a520a82f9d8ea23c99c49fea,115397474,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,322da7630bf7be1b9cc1d2021b92622d58fcc8aea579ef0d95ae435af8281c18,115399321,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2024-01
theft-from-the-person,BTP,,,,126033393,STATION,2023-12,52.629997,2347995,Leicester (station),-1.125659,Status update unavailable,2024-04
theft-from-the-person,BTP,,,,126033394,STATION,2023-12,52.629997,2347995,Leicester (station),-1.125659,Status update unavailable,2024-04
theft-from-the-person,Force,,,6a00f6e2b151b46a26c486a08a0e0b916973a495bc50bfd4538d4ec56e286c4a,115401725,,2023-12,52.635486,1738632,On or near Yeoman Street,-1.128741,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,9510ff70ac4093c308040fb423c4b3ad6cdd6d3d6554ffd706df2a5d5ce161be,115388209,,2023-12,52.635078,1737968,On or near St Nicholas Place,-1.139462,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,454e1f78634eae64cbabf011516148ac3e94ff8f41df87e570435766e0dd2913,115400817,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
theft-from-the-person,Force,,,1eda826424c0bf5bd2df0f711ce4ddb2a92e7252d2104dac54499c2014f992a7,115399877,,2023-12,52.625780,1739073,On or near Parking Area,-1.119567,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,a8eaaea31f72bb6c0dda8ab5a53c7cec177a22a513f7af74269f02a5b3b98fe6,115395470,,2023-12,52.631131,1737644,On or near Earl Howe Terrace,-1.145568,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,89e56a3b4166d1420e0693548be420d5627825580fa09781303e4856cecfc648,115398666,,2023-12,52.638538,1737412,On or near Paget Road,-1.150403,Investigation complete; no suspect identified,2024-01
vehicle-crime,Force,,,b620a47a26ca3b1e1072259bd575169ff3bc308380522834d901d6eee97db619,115392014,,2023-12,52.634392,1737937,On or near Parking Area,-1.140229,Investigation complete; no suspect identified,2024-01
vehicle-crime,Force,,,199177b11b514bb449040aa4395f2114b3ad3f46ad38564c1a9cfa0dbcde3b69,115399823,,2023-12,52.634706,1737807,On or near Bath Lane,-1.142691,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,87146a4b87dd3712dd569f30a2ea81b64a710a8e0b19b4ab4051191c8796461c,115385280,,2023-12,52.626599,1739469,On or near Evington Place,-1.111189,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,825ee4a15e42d0ac19f1173eba893d0a60d333a618960d33ff9525020b94822b,115388392,,2023-12,52.633297,1739224,On or near Pluto Close,-1.116121,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,e4fa0bbeffd04479cb0838e0555e7dcaaf1ed80483487f29cf76c4e4a1d38a4b,115398002,,2023-12,52.630574,1738432,On or near King Street,-1.131985,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,25f180b03d83721c44c6d410bff104740d79ce78335d51c17354b059e513825b,115389907,,2023-12,52.620909,1739111,On or near St Marys Road,-1.116031,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,60139b6f719de5f5f2ef7a94253881f805909ecb00d2bd129d047c0f43745d80,115389035,,2023-12,52.626936,1737916,On or near Grasmere Street,-1.139814,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,77c98d2f6ea792e06c2eb815a8f18bb7ad391d46649a6900b38648affe7ec20b,115388133,,2023-12,52.640513,1738601,On or near Gower Street,-1.128966,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,bf0f66b9809005bf7a5bb540ab4518d4122b8431dc5fe676cc06819ab683d475,115396888,,2023-12,52.638538,1737412,On or near Paget Road,-1.150403,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,3e861b92d051a2a748ab6e063be94fa93d57fa18ed9c0967040f03a2bed87934,115386678,,2023-12,52.631624,1738751,On or near Station Street,-1.125641,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,b55a1b51d38e536a6434cde4a50971f39f894f95b1902027bd0516524f6d41a1,115393927,,2023-12,52.624409,1737893,On or near Filbert Street,-1.140927,Investigation complete; no suspect identified,2024-01
vehicle-crime,Force,,,db0900e8c5209ac209cd15377f094f527e46731a0c9283edefb76ff154368827,115393645,,2023-12,52.626631,1739044,On or near Upper New Walk,-1.120259,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,36734c9017ca8a0741ae0d82b8e3df3861b7e7b5d6c4734acc0b43242636190e,115401598,,2023-12,52.632999,1738125,On or near Friar Lane,-1.136548,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,9c8926ea2cd8f2b765fb2670189f262c5d845626955c32f753c8238602706b07,115401520,,2023-12,52.634397,1739168,On or near Pegasus Close,-1.117754,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,5347ae722a2f88297e5e9d2600b7caeeabf415cc463714a9894a6e5679247c35,115399315,,2023-12,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,b044b940082a1110fc40efc9516b3692ec02d8f0c61a7eb10f25bd1578d8e32a,115389455,,2023-12,52.627152,1737173,On or near Beaconsfield Road,-1.154790,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,37bde08fb4fec0a0a29aa72cf61972227737723ec1ab93ed3b72a6890f941639,115386257,,2023-12,52.635401,1738659,On or near Parking Area,-1.128314,Investigation complete; no suspect identified,2023-12
vehicle-crime,Force,,,b0c590aac14b02c7f0e9a7a07167ee3f7dc79564aa0835e949f454e54489ad2f,115384567,,2023-12,52.634392,1737937,On or near Parking Area,-1.140229,Investigation complete; no suspect identified,2023-12
